NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:21:35	5875.51308546
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
87	0.71667	-7.309415	-9.687459	600.911008	11.056625	38.742566	-1.097130	-64.473051	18.399771	0.000000	
88	0.72500	-7.305046	-9.784728	600.908425	10.983873	38.667942	-1.094910	-64.349143	18.278780	0.000000	
89	0.73333	-6.886836	-9.939358	600.901863	10.971574	38.656745	-1.103356	-64.331211	18.258512	0.000000	
90	0.74167	-6.575886	-9.823365	600.896339	10.942532	38.659926	-1.118500	-64.337098	18.210349	0.000000	
91	0.75000	-6.593002	-9.953240	600.895168	10.898793	38.620514	-1.168235	-64.271634	18.137595	0.000000	
92	0.75833	-6.985813	-9.967483	600.900781	10.865846	38.593698	-1.086346	-64.226406	18.082595	0.000000	
93	0.76667	-6.981017	-10.012634	600.899430	10.830836	38.562311	-1.116813	-64.174318	18.024374	0.000000	
94	0.77500	-6.314069	-10.148680	600.890058	10.829029	38.588772	-1.129666	-64.219355	18.021648	0.000000	
95	0.78333	-7.079532	-10.465896	600.901033	10.703943	38.549777	-1.079547	-64.153287	17.813155	0.000000	
96	0.79167	-6.963272	-10.076429	600.900087	10.729809	38.620057	-1.105076	-64.270347	17.856227	0.000000	
97	0.80000	-7.298952	-9.568861	600.901466	10.643479	38.569409	-1.106324	-64.185913	17.712520	0.000000	
98	0.80833	-7.038471	-9.557563	600.897679	10.599078	38.589534	-1.074537	-64.219809	17.638739	0.000000	
99	0.81667	-7.468405	-9.979770	600.905309	10.671111	38.542504	-1.041162	-64.140728	17.758390	0.000000	
100	0.82500	-7.669778	-9.822293	600.906544	10.554879	38.544062	-1.098122	-64.143189	17.564926	0.000000	
101	0.83333	-7.319085	-9.801303	600.902803	10.562732	38.606600	-1.103714	-64.247662	17.578104	0.000000	
