NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:37:31	6831.34175375
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
146	1.20833	-6.154705	-10.632591	601.279951	28.794671	46.136185	-0.933103	-76.729957	47.888959	0.000000	
147	1.21667	-6.810574	-11.071616	601.299138	29.024078	46.324477	-0.945410	-77.040650	48.268950	0.000000	
148	1.22500	-7.237309	-10.824276	601.311303	29.195682	46.488354	-0.960154	-77.311625	48.553356	0.000000	
149	1.23333	-7.461520	-11.459879	601.321757	29.408807	46.604626	-1.034031	-77.503642	48.906940	0.000000	
150	1.24167	-7.823924	-11.530415	601.334357	29.554409	46.783088	-1.001757	-77.798795	49.148046	0.000000	
151	1.25000	-7.867911	-11.657865	601.341994	29.651581	46.988581	-1.043976	-78.139530	49.309014	0.000000	
152	1.25833	-8.058021	-11.631441	601.348650	29.758233	47.092892	-1.085774	-78.312127	49.485824	0.000000	
153	1.26667	-8.571862	-11.670819	601.360776	29.792609	47.218081	-1.078809	-78.518725	49.541988	0.000000	
154	1.27500	-8.892103	-11.595524	601.367816	29.877534	47.282228	-1.145168	-78.624474	49.682630	0.000000	
155	1.28333	-9.164164	-11.140320	601.372893	29.900385	47.367272	-1.212449	-78.765227	49.720207	0.000000	
156	1.29167	-10.271401	-11.510996	601.391631	30.037137	47.323208	-1.189846	-78.689502	49.946050	0.000000	
157	1.30000	-10.862691	-10.962352	601.399580	30.147217	47.309452	-1.236040	-78.665588	50.128430	0.000000	
158	1.30833	-11.256724	-10.774743	601.404182	30.148656	47.287030	-1.296349	-78.627705	50.130439	0.000000	
159	1.31667	-11.285219	-10.447186	601.402540	30.121543	47.269673	-1.346604	-78.599058	50.085493	0.000000	
160	1.32500	-12.110595	-10.572006	601.414812	30.235781	47.198390	-1.370282	-78.478928	50.274421	0.000000	
